Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2014-03-20T00:00:00,19,1,code.google.com,General Software Development,2
2014-03-20T00:00:00,11,1,newtab,Browsers,0
2014-03-20T00:00:00,6,1,google.com,Search,2
2014-03-20T00:00:00,2,1,localhost:8000,Quality Assurance,2
2014-03-20T00:00:00,1,1,eventbrite.com,Calendars,0
2014-03-20T10:00:00,229,1,iTerm,Systems Operations,2
2014-03-20T10:00:00,85,1,code.google.com,General Software Development,2
2014-03-20T10:00:00,7,1,localhost:8000,Quality Assurance,2
2014-03-20T10:00:00,3,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-03-20T10:00:00,2,1,hacks.mozilla.org,Engineering &amp; Technology,2
2014-03-20T10:00:00,2,1,mutation-summary.googlecode.com,Uncategorized,0
2014-03-20T11:00:00,987,1,iTerm,Systems Operations,2
2014-03-20T11:00:00,437,1,zulip,Uncategorized,0
2014-03-20T11:00:00,220,1,code.google.com,General Software Development,2
2014-03-20T11:00:00,101,1,localhost:8000,Quality Assurance,2
2014-03-20T11:00:00,101,1,dl.dropboxusercontent.com,File Sharing,-2
2014-03-20T11:00:00,35,1,loginwindow,General Utilities,1
2014-03-20T11:00:00,12,1,extensions,Browsers,0
2014-03-20T11:00:00,4,1,github.com,General Software Development,2
2014-03-20T14:00:00,1320,1,iTerm,Systems Operations,2
2014-03-20T14:00:00,545,1,localhost:8000,Quality Assurance,2
2014-03-20T14:00:00,271,1,developer.chrome.com,General Software Development,2
2014-03-20T14:00:00,226,1,stackoverflow.com,General Software Development,2
2014-03-20T14:00:00,200,1,extensions,Browsers,0
2014-03-20T14:00:00,173,1,code.google.com,General Software Development,2
2014-03-20T14:00:00,29,1,newtab,Browsers,0
2014-03-20T14:00:00,28,1,google.com,Search,2
2014-03-20T14:00:00,15,1,eonilggebmgoadldkepcljcbkbighnbc,Uncategorized,0
2014-03-20T14:00:00,3,1,zulip,Uncategorized,0
2014-03-20T15:00:00,2074,1,iTerm,Systems Operations,2
2014-03-20T15:00:00,305,1,localhost:8000,Quality Assurance,2
2014-03-20T15:00:00,93,1,stackoverflow.com,General Software Development,2
2014-03-20T15:00:00,39,1,coderpad.io,Uncategorized,0
2014-03-20T15:00:00,35,1,loginwindow,General Utilities,1
2014-03-20T15:00:00,32,1,extensions,Browsers,0
2014-03-20T15:00:00,25,1,google.com,Search,2
2014-03-20T15:00:00,24,1,erlycoder.com,Uncategorized,0
2014-03-20T15:00:00,14,1,newtab,Browsers,0
2014-03-20T15:00:00,6,1,code.google.com,General Software Development,2
2014-03-20T16:00:00,1133,1,iTerm,Systems Operations,2
2014-03-20T16:00:00,45,1,coderpad.io,Uncategorized,0
2014-03-20T16:00:00,44,1,gist.github.com,General Software Development,2
2014-03-20T16:00:00,29,1,newtab,Browsers,0
2014-03-20T16:00:00,18,1,google.com,Search,2
2014-03-20T17:00:00,414,1,iTerm,Systems Operations,2
2014-03-20T17:00:00,184,1,gist.github.com,General Software Development,2
2014-03-20T17:00:00,72,1,coderpad.io,Uncategorized,0
2014-03-20T17:00:00,35,1,loginwindow,General Utilities,1
2014-03-20T20:00:00,762,1,iTerm,Systems Operations,2
2014-03-20T20:00:00,112,1,localhost:8000,Quality Assurance,2
2014-03-20T20:00:00,89,1,code.google.com,General Software Development,2
2014-03-20T20:00:00,16,1,newtab,Browsers,0
2014-03-20T20:00:00,9,1,w3schools.com,Engineering &amp; Technology,2
2014-03-20T20:00:00,8,1,coderpad.io,Uncategorized,0
2014-03-20T20:00:00,6,1,extensions,Browsers,0
2014-03-20T20:00:00,5,1,github.com,General Software Development,2
2014-03-20T20:00:00,2,1,gist.github.com,General Software Development,2
2014-03-20T20:00:00,2,1,google.com,Search,2
2014-03-20T20:00:00,1,1,stackoverflow.com,General Software Development,2
2014-03-20T21:00:00,1976,1,iTerm,Systems Operations,2
2014-03-20T21:00:00,479,1,snook.ca,Design &amp; Planning,2
2014-03-20T21:00:00,279,1,localhost:8000,Quality Assurance,2
2014-03-20T21:00:00,52,1,code.google.com,General Software Development,2
2014-03-20T21:00:00,29,1,extensions,Browsers,0
2014-03-20T21:00:00,28,1,google.com,Search,2
2014-03-20T21:00:00,27,1,newtab,Browsers,0
2014-03-20T21:00:00,16,1,mutation-summary.googlecode.com,Uncategorized,0
2014-03-20T21:00:00,7,1,w3schools.com,Engineering &amp; Technology,2
2014-03-20T21:00:00,5,1,stackoverflow.com,General Software Development,2
2014-03-20T21:00:00,2,1,github.com,General Software Development,2
2014-03-20T22:00:00,810,1,iTerm,Systems Operations,2
2014-03-20T22:00:00,344,1,zulip,Uncategorized,0
2014-03-20T22:00:00,158,1,davidwalsh.name,General Reference &amp; Learning,2
2014-03-20T22:00:00,153,1,michalbe.blogspot.com,Uncategorized,0
2014-03-20T22:00:00,41,1,localhost:8000,Quality Assurance,2
2014-03-20T22:00:00,36,1,loginwindow,General Utilities,1
2014-03-20T22:00:00,23,1,code.google.com,General Software Development,2
2014-03-20T22:00:00,21,1,extensions,Browsers,0
2014-03-20T22:00:00,18,1,stackoverflow.com,General Software Development,2
2014-03-20T22:00:00,11,1,w3schools.com,Engineering &amp; Technology,2
2014-03-20T22:00:00,7,1,newtab,Browsers,0
2014-03-20T22:00:00,6,1,google.com,Search,2
2014-03-20T22:00:00,3,1,zendone.com,Project Management,2
2014-03-20T22:00:00,1,1,github.com,General Software Development,2
2014-03-20T22:00:00,1,1,google chrome,Browsers,0
2014-03-21T00:00:00,320,1,Twitter,General Social Networking,2
2014-03-21T00:00:00,227,1,zulip,Uncategorized,0
2014-03-21T00:00:00,43,1,github.com,General Software Development,2
2014-03-21T00:00:00,11,1,messages,Instant Message,-1
2014-03-21T00:00:00,10,1,google.com,Search,2
2014-03-21T01:00:00,98,1,Twitter,General Social Networking,2
2014-03-21T01:00:00,51,1,zendone.com,Project Management,2
2014-03-21T01:00:00,36,1,netflix.com,Video,-2
2014-03-21T01:00:00,34,1,loginwindow,General Utilities,1
2014-03-21T01:00:00,15,1,newtab,Browsers,0
2014-03-21T01:00:00,3,1,messages,Instant Message,-1
2014-03-21T01:00:00,3,1,signup.netflix.com,Video,-2
2014-03-21T01:00:00,2,1,google chrome,Browsers,0
2014-03-21T01:00:00,1,1,github.com,General Software Development,2
2014-03-21T14:00:00,459,1,github.com,General Software Development,2
2014-03-21T14:00:00,410,1,redis.io,General Software Development,2
2014-03-21T14:00:00,409,1,iTerm,Systems Operations,2
2014-03-21T14:00:00,96,1,google.com,Search,2
2014-03-21T14:00:00,41,1,g-loaded.eu,General News &amp; Opinion,-2
2014-03-21T14:00:00,29,1,newtab,Browsers,0
2014-03-21T14:00:00,4,1,messages,Instant Message,-1
2014-03-21T14:00:00,4,1,expressjs.com,Engineering &amp; Technology,2
2014-03-21T14:00:00,3,1,localhost:8000,Quality Assurance,2
2014-03-21T15:00:00,1248,1,nodejs.org,Engineering &amp; Technology,2
2014-03-21T15:00:00,740,1,iTerm,Systems Operations,2
2014-03-21T15:00:00,509,1,expressjs.com,Engineering &amp; Technology,2
2014-03-21T15:00:00,182,1,en.wikipedia.org,General Reference &amp; Learning,2
2014-03-21T15:00:00,101,1,stackoverflow.com,General Software Development,2
2014-03-21T15:00:00,62,1,google.com,Search,2
2014-03-21T15:00:00,54,1,newtab,Browsers,0
2014-03-21T15:00:00,12,1,g-loaded.eu,General News &amp; Opinion,-2
2014-03-21T16:00:00,2092,1,iTerm,Systems Operations,2
2014-03-21T16:00:00,589,1,nodejs.org,Engineering &amp; Technology,2
2014-03-21T16:00:00,285,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-03-21T16:00:00,259,1,stackoverflow.com,General Software Development,2
2014-03-21T16:00:00,133,1,54.186.136.235:3000,Uncategorized,0
2014-03-21T16:00:00,86,1,google.com,Search,2
2014-03-21T16:00:00,75,1,10.0.3.109:3000,Uncategorized,0
2014-03-21T16:00:00,65,1,newtab,Browsers,0
2014-03-21T16:00:00,5,1,54.186.136.235,Uncategorized,0
2014-03-21T16:00:00,4,1,htmlgoodies.com,General News &amp; Opinion,-2
2014-03-21T16:00:00,3,1,redis.io,General Software Development,2
2014-03-21T17:00:00,888,1,iTerm,Systems Operations,2
2014-03-21T17:00:00,32,1,loginwindow,General Utilities,1
2014-03-21T18:00:00,2532,1,iTerm,Systems Operations,2
2014-03-21T18:00:00,52,1,nodejs.org,Engineering &amp; Technology,2
2014-03-21T18:00:00,32,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-03-21T18:00:00,16,1,google.com,Search,2
2014-03-21T18:00:00,9,1,newtab,Browsers,0
2014-03-21T18:00:00,5,1,javascripter.net,Engineering &amp; Technology,2
2014-03-21T18:00:00,1,1,54.186.136.235:3000,Uncategorized,0
2014-03-21T19:00:00,2922,1,iTerm,Systems Operations,2
2014-03-21T19:00:00,347,1,github.com,General Software Development,2
2014-03-21T19:00:00,75,1,help.github.com,Systems Operations,2
2014-03-21T19:00:00,63,1,nodejs.org,Engineering &amp; Technology,2
2014-03-21T19:00:00,38,1,daringfireball.net,General News &amp; Opinion,-2
2014-03-21T19:00:00,36,1,loginwindow,General Utilities,1
2014-03-21T19:00:00,33,1,google.com,Search,2
2014-03-21T19:00:00,22,1,guides.github.com,Uncategorized,0
2014-03-21T19:00:00,10,1,newtab,Browsers,0
2014-03-21T19:00:00,2,1,zulip,Uncategorized,0
2014-03-21T19:00:00,1,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-03-21T19:00:00,1,1,github.github.com,Uncategorized,0
2014-03-22T02:00:00,449,1,Twitter,General Social Networking,2
2014-03-22T02:00:00,38,1,netflix.com,Video,-2
2014-03-22T02:00:00,33,1,github.com,General Software Development,2
2014-03-22T02:00:00,16,1,newtab,Browsers,0
2014-03-22T02:00:00,4,1,redis.io,General Software Development,2
2014-03-22T02:00:00,3,1,signup.netflix.com,Video,-2
2014-03-22T02:00:00,2,1,54.186.136.235:3000,Uncategorized,0
2014-03-22T02:00:00,1,1,nodejs.org,Engineering &amp; Technology,2
2014-03-22T02:00:00,1,1,10.0.3.109:3000,Uncategorized,0
2014-03-22T02:00:00,1,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-03-22T04:00:00,307,1,netflix.com,Video,-2
2014-03-22T04:00:00,34,1,loginwindow,General Utilities,1
2014-03-22T20:00:00,780,1,hhvm.com,Uncategorized,0
2014-03-22T20:00:00,245,1,cookbook.hacklang.org,Uncategorized,0
2014-03-22T20:00:00,225,1,github.com,General Software Development,2
2014-03-22T20:00:00,107,1,redis.io,General Software Development,2
2014-03-22T20:00:00,68,1,captive network assistant,General Utilities,1
2014-03-22T20:00:00,58,1,google.com,Search,2
2014-03-22T20:00:00,35,1,businessinsider.com,General News &amp; Opinion,-2
2014-03-22T20:00:00,32,1,docs.hhvm.com,Uncategorized,0
2014-03-22T20:00:00,7,1,zendone.com,Project Management,2
2014-03-22T20:00:00,7,1,newtab,Browsers,0
2014-03-22T20:00:00,2,1,netflix.com,Video,-2
2014-03-22T20:00:00,2,1,nodejs.org,Engineering &amp; Technology,2
2014-03-22T20:00:00,1,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-03-23T00:00:00,625,1,clockworkbjj.com,Uncategorized,0
2014-03-23T00:00:00,362,1,wwws.mint.com,General Business,2
2014-03-23T00:00:00,309,1,google.com/calendar,Calendars,0
2014-03-23T00:00:00,261,1,Twitter,General Social Networking,2
2014-03-23T00:00:00,172,1,portfolio.mayab.me,Uncategorized,0
2014-03-23T00:00:00,53,1,tumyumnyc.com,Uncategorized,0
2014-03-23T00:00:00,52,1,mint.com,General Business,2
2014-03-23T00:00:00,47,1,mayab.me,Uncategorized,0
2014-03-23T00:00:00,26,1,newtab,Browsers,0
2014-03-23T00:00:00,10,1,Gmail,Email,0
2014-03-23T00:00:00,7,1,google.com,Search,2
2014-03-23T00:00:00,3,1,loginwindow,General Utilities,1
2014-03-23T00:00:00,3,1,github.com,General Software Development,2
2014-03-23T00:00:00,2,1,messages,Instant Message,-1
2014-03-23T01:00:00,464,1,Gmail,Email,0
2014-03-23T01:00:00,306,1,netflix.com,Video,-2
2014-03-23T01:00:00,211,1,clockworkbjj.com,Uncategorized,0
2014-03-23T01:00:00,107,1,google.com,Search,2
2014-03-23T01:00:00,55,1,Twitter,General Social Networking,2
2014-03-23T01:00:00,19,1,google.com/calendar,Calendars,0
2014-03-23T01:00:00,14,1,newtab,Browsers,0
2014-03-23T01:00:00,3,1,signup.netflix.com,Video,-2
2014-03-23T01:00:00,1,1,maps.google.com,Maps &amp; Regional,2
2014-03-23T02:00:00,34,1,loginwindow,General Utilities,1
2014-03-23T02:00:00,3,1,netflix.com,Video,-2
2014-03-23T02:00:00,3,1,Gmail,Email,0
2014-03-23T11:00:00,476,1,keybase.io,Uncategorized,0
2014-03-23T11:00:00,403,1,zulip,Uncategorized,0
2014-03-23T11:00:00,16,1,Gmail,Email,0
2014-03-23T11:00:00,15,1,google.com,Search,2
2014-03-23T11:00:00,6,1,newtab,Browsers,0
2014-03-23T12:00:00,357,1,zulip,Uncategorized,0
2014-03-23T12:00:00,36,1,loginwindow,General Utilities,1
2014-03-23T21:00:00,863,1,zulip,Uncategorized,0
2014-03-23T21:00:00,113,1,google.com/calendar,Calendars,0
2014-03-23T21:00:00,96,1,fandango.com,Quality Assurance,2
2014-03-23T21:00:00,67,1,tickets.fandango.com,Uncategorized,0
2014-03-23T21:00:00,14,1,newtab,Browsers,0
2014-03-23T21:00:00,8,1,keybase.io,Uncategorized,0
2014-03-23T21:00:00,4,1,google.com,Search,2
2014-03-23T22:00:00,2340,1,Twitter,General Social Networking,2
2014-03-23T22:00:00,361,1,worrydream.com,Engineering &amp; Technology,2
2014-03-23T22:00:00,337,1,youtube.com,Video,-2
2014-03-23T22:00:00,267,1,zulip,Uncategorized,0
2014-03-23T22:00:00,6,1,google.com,Search,2
2014-03-23T22:00:00,5,1,newtab,Browsers,0
2014-03-23T22:00:00,4,1,google.com/calendar,Calendars,0
2014-03-23T22:00:00,2,1,t.co,General Social Networking,2
2014-03-23T23:00:00,32,1,worrydream.com,Engineering &amp; Technology,2
2014-03-23T23:00:00,5,1,Twitter,General Social Networking,2
2014-03-23T23:00:00,4,1,iTunes,Music,-2
2014-03-24T10:00:00,240,1,iTerm,Systems Operations,2
2014-03-24T10:00:00,122,1,github.com,General Software Development,2
2014-03-24T10:00:00,86,1,youtube.com,Video,-2
2014-03-24T10:00:00,78,1,zulip,Uncategorized,0
2014-03-24T10:00:00,53,1,System Preferences,General Utilities,1
2014-03-24T10:00:00,32,1,Gmail,Email,0
2014-03-24T10:00:00,12,1,loginwindow,General Utilities,1
2014-03-24T10:00:00,5,1,messages,Instant Message,-1
2014-03-24T10:00:00,4,1,Twitter,General Social Networking,2
2014-03-24T10:00:00,3,1,iTunes,Music,-2
2014-03-24T11:00:00,2360,1,iTerm,Systems Operations,2
2014-03-24T11:00:00,344,1,code.google.com,General Software Development,2
2014-03-24T11:00:00,319,1,evernote,Intelligence,2
2014-03-24T11:00:00,173,1,localhost:8000,Quality Assurance,2
2014-03-24T11:00:00,158,1,w3schools.com,Engineering &amp; Technology,2
2014-03-24T11:00:00,109,1,zendone.com,Project Management,2
2014-03-24T11:00:00,36,1,github.com,General Software Development,2
2014-03-24T11:00:00,30,1,extensions,Browsers,0
2014-03-24T11:00:00,27,1,System Preferences,General Utilities,1
2014-03-24T11:00:00,25,1,newtab,Browsers,0
2014-03-24T11:00:00,3,1,google.com,Search,2
2014-03-24T11:00:00,3,1,nodejs.org,Engineering &amp; Technology,2
2014-03-24T11:00:00,2,1,redis.io,General Software Development,2
2014-03-24T11:00:00,2,1,docs.hhvm.com,Uncategorized,0
2014-03-24T11:00:00,1,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-03-24T11:00:00,1,1,stackoverflow.com,General Software Development,2
2014-03-24T11:00:00,1,1,hhvm.com,Uncategorized,0
2014-03-24T11:00:00,1,1,en.wikipedia.org,General Reference &amp; Learning,2
2014-03-24T11:00:00,1,1,guides.github.com,Uncategorized,0
2014-03-24T12:00:00,1989,1,iTerm,Systems Operations,2
2014-03-24T12:00:00,401,1,zulip,Uncategorized,0
2014-03-24T12:00:00,276,1,w3schools.com,Engineering &amp; Technology,2
2014-03-24T12:00:00,259,1,localhost:8000,Quality Assurance,2
2014-03-24T12:00:00,180,1,stackoverflow.com,General Software Development,2
2014-03-24T12:00:00,117,1,newtab,Browsers,0
2014-03-24T12:00:00,88,1,loginwindow,General Utilities,1
2014-03-24T12:00:00,58,1,google.com,Search,2
2014-03-24T12:00:00,44,1,extensions,Browsers,0
2014-03-24T12:00:00,4,1,evernote,Intelligence,2
2014-03-24T12:00:00,2,1,code.google.com,General Software Development,2
2014-03-24T12:00:00,1,1,google chrome,Browsers,0
2014-03-24T13:00:00,239,1,iTerm,Systems Operations,2
2014-03-24T13:00:00,21,1,loginwindow,General Utilities,1
2014-03-24T13:00:00,16,1,localhost:8000,Quality Assurance,2
2014-03-24T14:00:00,1316,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-03-24T14:00:00,1085,1,css-tricks.com,General News &amp; Opinion,-2
2014-03-24T14:00:00,302,1,iTerm,Systems Operations,2
2014-03-24T14:00:00,117,1,jsfiddle.net,General Software Development,2
2014-03-24T14:00:00,49,1,zulip,Uncategorized,0
2014-03-24T14:00:00,35,1,loginwindow,General Utilities,1
2014-03-24T14:00:00,23,1,newtab,Browsers,0
2014-03-24T14:00:00,12,1,w3.org,Search,2
2014-03-24T14:00:00,10,1,w3schools.com,Engineering &amp; Technology,2
2014-03-24T14:00:00,10,1,google.com,Search,2
2014-03-24T14:00:00,1,1,localhost:8000,Quality Assurance,2
2014-03-24T15:00:00,855,1,css-tricks.com,General News &amp; Opinion,-2
2014-03-24T15:00:00,647,1,stackoverflow.com,General Software Development,2
2014-03-24T15:00:00,472,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-03-24T15:00:00,331,1,evernote,Intelligence,2
2014-03-24T15:00:00,256,1,medium.com,General News &amp; Opinion,-2
2014-03-24T15:00:00,227,1,Twitter,General Social Networking,2
2014-03-24T15:00:00,105,1,iTerm,Systems Operations,2
2014-03-24T15:00:00,55,1,zulip,Uncategorized,0
2014-03-24T15:00:00,25,1,newtab,Browsers,0
2014-03-24T15:00:00,23,1,w3schools.com,Engineering &amp; Technology,2
2014-03-24T15:00:00,22,1,System Preferences,General Utilities,1
2014-03-24T15:00:00,15,1,google.com,Search,2
2014-03-24T15:00:00,6,1,pckeyboardhack,Uncategorized,0
2014-03-24T15:00:00,3,1,Terminal,Systems Operations,2
2014-03-24T16:00:00,1689,1,iTerm,Systems Operations,2
2014-03-24T16:00:00,1028,1,css-tricks.com,General News &amp; Opinion,-2
2014-03-24T16:00:00,364,1,stackoverflow.com,General Software Development,2
2014-03-24T16:00:00,148,1,evernote,Intelligence,2
2014-03-24T16:00:00,110,1,davidwalsh.name,General Reference &amp; Learning,2
2014-03-24T16:00:00,69,1,w3.org,Search,2
2014-03-24T16:00:00,62,1,localhost:8000,Quality Assurance,2
2014-03-24T16:00:00,34,1,poncho.is,Uncategorized,0
2014-03-24T16:00:00,30,1,google.com,Search,2
2014-03-24T16:00:00,29,1,newtab,Browsers,0
2014-03-24T16:00:00,19,1,messages,Instant Message,-1
2014-03-24T16:00:00,5,1,extensions,Browsers,0
2014-03-24T16:00:00,1,1,divvy,General Utilities,1
2014-03-24T17:00:00,1953,1,iTerm,Systems Operations,2
2014-03-24T17:00:00,535,1,localhost:8000,Quality Assurance,2
2014-03-24T17:00:00,52,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-03-24T17:00:00,25,1,extensions,Browsers,0
2014-03-24T17:00:00,2,1,css-tricks.com,General News &amp; Opinion,-2
2014-03-24T18:00:00,333,1,zendone.com,Project Management,2
2014-03-24T18:00:00,115,1,sites.fastspring.com,General Shopping,-2
2014-03-24T18:00:00,79,1,hongkiat.com,Internet Utilities,-2
2014-03-24T18:00:00,36,1,loginwindow,General Utilities,1
2014-03-24T18:00:00,25,1,evernote,Intelligence,2
2014-03-24T18:00:00,15,1,newtab,Browsers,0
2014-03-24T18:00:00,12,1,iTerm,Systems Operations,2
2014-03-24T18:00:00,9,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-03-24T18:00:00,5,1,evernote.com,Search,2
2014-03-24T18:00:00,3,1,google.com,Search,2
2014-03-24T18:00:00,3,1,extensions,Browsers,0
2014-03-24T18:00:00,2,1,localhost:8000,Quality Assurance,2
2014-03-24T22:00:00,441,1,css-tricks.com,General News &amp; Opinion,-2
2014-03-24T22:00:00,385,1,sitepoint.com,General Software Development,2
2014-03-24T22:00:00,288,1,blog.alexmaccaw.com,Uncategorized,0
2014-03-24T22:00:00,150,1,hongkiat.com,Internet Utilities,-2
2014-03-24T22:00:00,103,1,stackoverflow.com,General Software Development,2
2014-03-24T22:00:00,32,1,zendone.com,Project Management,2
2014-03-24T22:00:00,17,1,coding.smashingmagazine.com,Engineering &amp; Technology,2
2014-03-24T22:00:00,5,1,iTerm,Systems Operations,2
2014-03-24T23:00:00,697,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-03-24T23:00:00,657,1,localhost:8000,Quality Assurance,2
2014-03-24T23:00:00,448,1,iTerm,Systems Operations,2
2014-03-24T23:00:00,209,1,blog.alexmaccaw.com,Uncategorized,0
2014-03-24T23:00:00,201,1,stackoverflow.com,General Software Development,2
2014-03-24T23:00:00,182,1,jsfiddle.net,General Software Development,2
2014-03-24T23:00:00,178,1,Twitter,General Social Networking,2
2014-03-24T23:00:00,133,1,zendone.com,Project Management,2
2014-03-24T23:00:00,88,1,w3schools.com,Engineering &amp; Technology,2
2014-03-24T23:00:00,65,1,github.com,General Software Development,2
2014-03-24T23:00:00,29,1,newtab,Browsers,0
2014-03-24T23:00:00,8,1,google.com,Search,2
2014-03-24T23:00:00,8,1,extensions,Browsers,0
2014-03-25T00:00:00,1139,1,Twitter,General Social Networking,2
2014-03-25T00:00:00,159,1,time.com,General News &amp; Opinion,-2
2014-03-25T00:00:00,36,1,loginwindow,General Utilities,1
2014-03-25T00:00:00,11,1,newtab,Browsers,0
2014-03-25T00:00:00,6,1,blog.alexmaccaw.com,Uncategorized,0
2014-03-25T00:00:00,1,1,t.co,General Social Networking,2
2014-03-25T10:00:00,347,1,zendone.com,Project Management,2
2014-03-25T10:00:00,116,1,stackoverflow.com,General Software Development,2
2014-03-25T10:00:00,94,1,jsfiddle.net,General Software Development,2
2014-03-25T10:00:00,17,1,blog.alexmaccaw.com,Uncategorized,0
2014-03-25T10:00:00,14,1,iTerm,Systems Operations,2
2014-03-25T10:00:00,5,1,newtab,Browsers,0
2014-03-25T10:00:00,3,1,google.com,Search,2
2014-03-25T10:00:00,3,1,localhost:8000,Quality Assurance,2
2014-03-25T11:00:00,964,1,jsbin.com,Engineering &amp; Technology,2
2014-03-25T11:00:00,852,1,rhumaric.com,Uncategorized,0
2014-03-25T11:00:00,182,1,Adium,Instant Message,-1
2014-03-25T11:00:00,179,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-03-25T11:00:00,107,1,iTerm,Systems Operations,2
2014-03-25T11:00:00,88,1,w3schools.com,Engineering &amp; Technology,2
2014-03-25T11:00:00,75,1,stackoverflow.com,General Software Development,2
2014-03-25T11:00:00,70,1,zendone.com,Project Management,2
2014-03-25T11:00:00,65,1,blogs.msdn.com,Engineering &amp; Technology,2
2014-03-25T11:00:00,49,1,github.com,General Software Development,2
2014-03-25T11:00:00,36,1,loginwindow,General Utilities,1
2014-03-25T11:00:00,26,1,google.com,Search,2
2014-03-25T11:00:00,17,1,joelambert.co.uk,Uncategorized,0
2014-03-25T11:00:00,15,1,jeremyckahn.github.io,Uncategorized,0
2014-03-25T11:00:00,14,1,jsfiddle.net,General Software Development,2
2014-03-25T11:00:00,10,1,newtab,Browsers,0
2014-03-25T11:00:00,8,1,Gmail,Email,0
2014-03-25T11:00:00,4,1,localhost:8000,Quality Assurance,2
2014-03-25T11:00:00,2,1,blog.alexmaccaw.com,Uncategorized,0
2014-03-25T12:00:00,951,1,zulip,Uncategorized,0
2014-03-25T12:00:00,611,1,jsfiddle.net,General Software Development,2
2014-03-25T12:00:00,375,1,iTerm,Systems Operations,2
2014-03-25T12:00:00,284,1,jsbin.com,Engineering &amp; Technology,2
2014-03-25T12:00:00,126,1,newtab,Browsers,0
2014-03-25T12:00:00,72,1,loginwindow,General Utilities,1
2014-03-25T12:00:00,62,1,mavant.com,Uncategorized,0
2014-03-25T12:00:00,50,1,rhumaric.com,Uncategorized,0
2014-03-25T12:00:00,23,1,1password mini,Uncategorized,0
2014-03-25T12:00:00,10,1,zendone.com,Project Management,2
2014-03-25T12:00:00,4,1,dock,General Utilities,1
2014-03-25T12:00:00,3,1,github.com,General Software Development,2
2014-03-25T12:00:00,3,1,google.com,Search,2
2014-03-25T12:00:00,3,1,extensions,Browsers,0
2014-03-25T12:00:00,3,1,blog.alexmaccaw.com,Uncategorized,0
2014-03-25T12:00:00,2,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-03-25T12:00:00,2,1,localhost:8000,Quality Assurance,2
2014-03-25T13:00:00,35,1,loginwindow,General Utilities,1
2014-03-25T13:00:00,25,1,zulip,Uncategorized,0
2014-03-25T13:00:00,2,1,zendone.com,Project Management,2
2014-03-25T14:00:00,278,1,stackoverflow.com,General Software Development,2
2014-03-25T14:00:00,104,1,developer.chrome.com,General Software Development,2
2014-03-25T14:00:00,82,1,iTerm,Systems Operations,2
2014-03-25T14:00:00,43,1,google.com,Search,2
2014-03-25T14:00:00,36,1,zulip,Uncategorized,0
2014-03-25T14:00:00,24,1,newtab,Browsers,0
2014-03-25T14:00:00,6,1,zendone.com,Project Management,2
2014-03-25T14:00:00,2,1,localhost:8000,Quality Assurance,2
2014-03-25T14:00:00,2,1,mavant.com,Uncategorized,0
2014-03-25T14:00:00,1,1,blog.alexmaccaw.com,Uncategorized,0
2014-03-25T15:00:00,1260,1,iTerm,Systems Operations,2
2014-03-25T15:00:00,768,1,localhost:8000,Quality Assurance,2
2014-03-25T15:00:00,545,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-03-25T15:00:00,306,1,jsfiddle.net,General Software Development,2
2014-03-25T15:00:00,186,1,stackoverflow.com,General Software Development,2
2014-03-25T15:00:00,138,1,zulip,Uncategorized,0
2014-03-25T15:00:00,89,1,Preview,General Reference &amp; Learning,2
2014-03-25T15:00:00,83,1,jsbin.com,Engineering &amp; Technology,2
2014-03-25T15:00:00,48,1,w3schools.com,Engineering &amp; Technology,2
2014-03-25T15:00:00,47,1,developer.chrome.com,General Software Development,2
2014-03-25T15:00:00,35,1,github.com,General Software Development,2
2014-03-25T15:00:00,28,1,google.com,Search,2
2014-03-25T15:00:00,22,1,zendone.com,Project Management,2
2014-03-25T15:00:00,20,1,extensions,Browsers,0
2014-03-25T15:00:00,15,1,newtab,Browsers,0
2014-03-25T15:00:00,3,1,mavant.com,Uncategorized,0
2014-03-25T15:00:00,2,1,blog.alexmaccaw.com,Uncategorized,0
2014-03-25T16:00:00,707,1,iTerm,Systems Operations,2
2014-03-25T16:00:00,673,1,evernote,Intelligence,2
2014-03-25T16:00:00,368,1,hackerschool.com,Uncategorized,0
2014-03-25T16:00:00,262,1,rivertrail.github.io,Uncategorized,0
2014-03-25T16:00:00,189,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-03-25T16:00:00,54,1,github.com,General Software Development,2
2014-03-25T16:00:00,47,1,zendone.com,Project Management,2
2014-03-25T16:00:00,45,1,stackoverflow.com,General Software Development,2
2014-03-25T16:00:00,35,1,loginwindow,General Utilities,1
2014-03-25T16:00:00,33,1,newtab,Browsers,0
